#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
44070103,十二试炼,本体,部位①復活＆DEF UP：固定値,,,,,,RECOVERY,FIRE,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44070103,
44070104,十二试炼,本体,部位①復活＆DEF UP：固定値,,,,,,RECOVERY,FIRE,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44070104,
44070105,技能：＜勇猛＞,本体,全体ATK UP：固定値,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44070105,
44070106,■■■■■■■———！,部位①,単体攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44070106,
44070107,■■■■■■■———！,部位②,単体攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44070107,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44070201,■■■■■■■———！,本体,単体攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44070201,
44070202,■■■■■■■———！！,本体,単体攻撃：ATK*150,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44070202,
44070203,十二试炼,本体,部位①復活＆DEF UP：固定値,,,,,,RECOVERY,FIRE,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44070203,
44070204,十二试炼,本体,部位①復活＆DEF UP：固定値,,,,,,RECOVERY,FIRE,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44070204,
44070205,技能：＜勇猛＞,本体,全体ATK UP：固定値,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44070205,
44070206,■■■■■■■———！,部位①,単体攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44070206,
44070207,■■■■■■■———！,部位②,単体攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44070207,
#異界型ランサー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44071001,你的心脏我收下了！,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44071001,
44071002,接招吧！,本体,単体攻撃：ATK*75（2～3回連続攻撃）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071002,
44071003,符文< I >,本体,単体攻撃：INT*100,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071003,
44071004,防御结界,本体,全体DEF＆MDEF UP：MND*100,,,,,,SUPPORT,ICE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44071004,
44071005,令咒·自裁吧，Lancer,本体,自爆,,,,,,SPECIAL,ICE,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44071005,
44071006,『突穿死翔之枪』,部位①,全体攻撃：ATK*150,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44071006,
44071007,『刺穿死棘之枪』,部位①,全体攻撃：ATK*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44071007,
44071008,接招吧！(第2次以后）,本体,単体攻撃：ATK*75（2～3回連続攻撃）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071008,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44071101,你的心脏我收下了！,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44071101,
44071102,接招吧！,本体,単体攻撃：ATK*75（2～3回連続攻撃）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071102,
44071103,符文< I >,本体,単体攻撃：INT*100,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071103,
44071104,防御结界,本体,全体DEF＆MDEF UP：MND*100,,,,,,SUPPORT,ICE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44071104,
44071105,令咒·自裁吧，Lancer,本体,自爆,,,,,,SPECIAL,ICE,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44071105,
44071106,『突穿死翔之枪』,部位①,全体攻撃：ATK*150,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44071106,
44071107,『刺穿死棘之枪』,部位①,全体攻撃：ATK*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44071107,
44071108,接招吧！(第2次以后）,本体,単体攻撃：ATK*75（2～3回連続攻撃）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071108,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44071201,你的心脏我收下了！,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44071201,
44071202,接招吧！,本体,単体攻撃：ATK*75（2～3回連続攻撃）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071202,
44071203,符文< I >,本体,単体攻撃：INT*100,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071203,
44071204,防御结界,本体,全体DEF＆MDEF UP：MND*100,,,,,,SUPPORT,ICE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44071204,
44071205,令咒·自裁吧，Lancer,本体,自爆,,,,,,SPECIAL,ICE,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44071205,
44071206,『突穿死翔之枪』,部位①,全体攻撃：ATK*150,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44071206,
44071207,『刺穿死棘之枪』,部位①,全体攻撃：ATK*100,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44071207,
44071208,接招吧！(第2次以后）,本体,単体攻撃：ATK*75（2～3回連続攻撃）,,,,,,ATTACK,ICE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44071208,
#異界型アサシン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44072001,明镜止水,本体,デバフ解除（自己）,,,,,,SUPPORT,WIND,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44072001,
44072002,燕返,本体,単体攻撃：ATK*100 ※貫通攻撃　連続攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072002,
44072003,不可避免的剑戟,部位①,単体攻撃：ATK*100 ※貫通攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072003,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44072101,明镜止水,本体,デバフ解除（自己）,,,,,,SUPPORT,WIND,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44072101,
44072102,燕返,本体,単体攻撃：ATK*100 ※貫通攻撃　連続攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072102,
44072103,不可避免的剑戟,部位①,単体攻撃：ATK*100 ※貫通攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072103,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44072201,明镜止水,本体,デバフ解除（自己）,,,,,,SUPPORT,WIND,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44072201,
44072202,燕返·一之太刀,本体,単体攻撃：ATK*100 ※貫通攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072202,
44072203,燕返·二之太刀,部位①,単体攻撃：ATK*100 ※貫通攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072203,
44072204,燕返·三之太刀,部位②,単体攻撃：ATK*100 ※貫通攻撃,,,,,,ATTACK,WIND,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44072204,
#異界型ギルガメッシュ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44073001,另一种存在的亚瑟吗,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073001,
44073002,反正是杂种……,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073002,
44073003,就好好挣扎一番吧,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073003,
44073004,臭虫们别太得意了,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073004,
44073005,给你个奖赏好了,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073005,
44073006,『王之财宝』,本体,蘇生：部位①,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44073006,
44073007,『王之财宝』,本体,蘇生：部位②,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44073007,
44073008,『王之财宝』,本体,蘇生：全部位,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ALL,,,,,,,,,,,,,,,,,44073008,
44073009,别太过嚣张了，杂种！,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073009,
44073010,乖离剑,本体,単体攻撃：ATK*100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44073010,
44073011,『天地乖离 开辟之星』,本体,全体攻撃：ATK*200 ※上級では未使用,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073011,
44073012,达瑟汀,部位①,全体攻撃：ATK*100（自爆）,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073012,
44073013,螺旋剑,部位②,全体攻撃：INT*100（自爆）,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073013,
#特級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44073101,另一种存在的亚瑟吗,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073101,
44073102,反正是杂种……,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073102,
44073103,就好好挣扎一番吧,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073103,
44073104,臭虫们别太得意了,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073104,
44073105,给你个奖赏好了,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073105,
44073106,『王之财宝』,本体,蘇生：部位①,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44073106,
44073107,『王之财宝』,本体,蘇生：部位②,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44073107,
44073108,『王之财宝』,本体,蘇生：全部位,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ALL,,,,,,,,,,,,,,,,,44073108,
44073109,别太过嚣张了，杂种！,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073109,
44073110,乖离剑,本体,単体攻撃：ATK*100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44073110,
44073111,『天地乖离 开辟之星』,本体,全体攻撃：ATK*200,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073111,
44073112,达瑟汀,部位①,全体攻撃：ATK*100（自爆）,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073112,
44073113,螺旋剑,部位②,全体攻撃：INT*100（自爆）,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073113,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44073201,另一种存在的亚瑟吗,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073201,
44073202,反正是杂种……,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073202,
44073203,就好好挣扎一番吧,本体,メッセージのみ,,,,,,NULL,NULL,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44073203,
44073204,臭虫们别太得意了,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073204,
44073205,给你个奖赏好了,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073205,
44073206,『王之财宝』,本体,蘇生：部位①,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44073206,
44073207,『王之财宝』,本体,蘇生：部位②,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ONE,,,,,,,,,,,,,,,,,44073207,
44073208,『王之财宝』,本体,蘇生：全部位,,,,,,RECOVERY,LIGHT,NULL,MAGIC,,,,RANK1,,DEAD_ENEMY_ALL,,,,,,,,,,,,,,,,,44073208,
44073209,别太过嚣张了，杂种！,本体,全体ATK＆INT UP：MND*100,,,,,,SUPPORT,LIGHT,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44073209,
44073210,乖离剑,本体,単体攻撃：ATK*100,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44073210,
44073211,『天地乖离 开辟之星』,本体,全体攻撃：ATK*200,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073211,
44073212,达瑟汀,部位①,全体攻撃：ATK*100（自爆）,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073212,
44073213,螺旋剑,部位②,全体攻撃：INT*100（自爆）,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44073213,
#異界型キャスター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44074001,魔力弹,本体,単体攻撃：INT*100,,,,,,ATTACK,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074001,
44074002,盾＜Μαρδοξ＞,本体,全体DEF UP：MND*100 ※3ターン,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44074002,
44074003,神言魔术式『灰之花嫁』,本体,全体攻撃：INT*150　※貫通攻撃,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44074003,
44074004,『破除万法之符』,本体,単体封印（コスト5封印）※上級のみ使用,,,,,,JAMMING,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074004,
44074005,强化魔术,本体,INTUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44074005,
44074006,魔力弹,部位①,単体攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074006,
44074007,魔力弹,部位②,単体攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074007,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44074101,魔力弹,本体,単体攻撃：INT*100,,,,,,ATTACK,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074101,
44074102,盾＜Μαρδοξ＞,本体,全体DEF UP：MND*100 ※3ターン,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44074102,
44074103,神言魔术式『灰之花嫁』,本体,全体攻撃：INT*150　※貫通攻撃,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44074103,
44074104,『破除万法之符』,本体,単体封印（コスト5封印）※上級のみ使用,,,,,,JAMMING,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074104,
44074105,强化魔术,本体,INTUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44074105,
44074106,魔力弹,部位①,単体攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074106,
44074107,魔力弹,部位②,単体攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074107,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44074201,魔力弹,本体,単体攻撃：INT*100,,,,,,ATTACK,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074201,
44074202,盾＜Μαρδοξ＞,本体,全体DEF UP：MND*100 ※3ターン,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44074202,
44074203,神言魔术式『灰之花嫁』,本体,全体攻撃：INT*150　※貫通攻撃,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44074203,
44074204,『破除万法之符』,本体,単体封印（コスト5封印）,,,,,,JAMMING,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074204,
44074205,强化魔术,本体,INTUP：MND*100,,,,,,SUPPORT,DARK,NULL,MAGIC,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,44074205,
44074206,魔力弹,部位①,単体攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074206,
44074207,魔力弹,部位②,単体攻撃：INT*100,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44074207,
#▼第11弾UDエネミー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#学徒型コルグリヴァンス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44075001,要，要上了哦！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075001,
44075002,不可原谅！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44075002,
44075003,炎热之轰,部位①,全体ATKUP：MND*100,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44075003,
44075004,短剑,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075004,
44075005,灼热之壁,部位②,全体DEF＆MDEFUP：MND*100,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44075005,
44075006,盾牌猛击,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075006,
44075007,盾牌猛击,部位②,単体物理攻撃：ATK*50（2回）※技名なし,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075007,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44075101,要，要上了哦！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075101,
44075102,不可原谅！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44075102,
44075103,炎热之轰,部位①,全体ATKUP：MND*100,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44075103,
44075104,短剑,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075104,
44075105,灼热之壁,部位②,全体DEF＆MDEFUP：MND*100,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44075105,
44075106,盾牌猛击,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075106,
44075107,盾牌猛击,部位②,単体物理攻撃：ATK*50（2回）※技名なし,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075107,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44075201,要，要上了哦！,本体,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075201,
44075202,不可原谅！,本体,全体物理攻撃：ATK*150,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44075202,
44075203,炎热之轰,部位①,全体ATKUP：MND*100,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44075203,
44075204,短剑,部位①,単体物理攻撃：ATK*100,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075204,
44075205,灼热之壁,部位②,全体DEF＆MDEFUP：MND*100,,,,,,SUPPORT,FIRE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44075205,
44075206,盾牌猛击,部位②,単体物理攻撃：ATK*50（2回）,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075206,
44075207,盾牌猛击,部位②,単体物理攻撃：ATK*50（2回）※技名なし,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44075207,
#学徒型ペリノア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#初級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44076001,森林之刃,本体,全体魔法攻撃：INT*100　＆ MDEF DOWN：MND*100,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44076001,
44076002,冰墙,本体,全体DEF＆MDEF UP：MND*100,,,,,,SUPPORT,ICE,NULL,MAGIC,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,44076002,
44076003,暴风雪,本体,全体魔法攻撃：INT*150,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44076003,
44076004,这家伙！,本体,単体強魔法攻撃：INT*150,,,,,,SORCERY,ICE,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,44076004,
44076005,冻结吧！,本体,ATKDOWN：MND*100,,,,,,JAMMING,ICE,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,44076005,
